brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
365,Pike Pub & Brewery,1281213670,3,3.5,3.5,snaotheus,Dubbel,3,2.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1280957286,3.5,3.5,3.5,jfmorey,Dubbel,3.5,3.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1280808726,4,4,3.5,silver0rlead,Dubbel,4,3.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1280620578,3.5,3.5,4,junjun,Dubbel,3.5,3,Pike Tandem,7,53495
365,Pike Pub & Brewery,1245624547,3.5,3.5,2.5,smcolw,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1280511077,5,4,4,mempath,Dubbel,4,5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1279399795,4,3.5,4,beertunes,Dubbel,4,3.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1278987488,4,4,2.5,philbertk,Dubbel,4,3.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1278210281,3,3.5,3.5,babaracas,Dubbel,3,3,Pike Tandem,7,53495
365,Pike Pub & Brewery,1277751354,4,3.5,4,Pencible,Dubbel,3.5,3.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1277608694,4,3.5,3,jhammel01,Dubbel,4,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1277144973,4,3.5,3.5,ChainGangGuy,Dubbel,3.5,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1276442900,4.5,3.5,4,Norfawkers,Dubbel,4,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1274103699,3,3,4,CampusCrew,Dubbel,4,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1269451589,4.5,4,4,spointon,Dubbel,4,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1268105195,3,3.5,3.5,barleywinefiend,Dubbel,3,3.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1264643950,3.5,3.5,3.5,jdense,Dubbel,4,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1264438845,4,4.5,4,glid02,Dubbel,4,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1257577356,4,3.5,3,twiggamortis420,Dubbel,3,3.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1256945281,4,4.5,3,champ103,Dubbel,4,4.5,Pike Tandem,7,53495
365,Pike Pub & Brewery,1255915908,3.5,4,3.5,RedDiamond,Dubbel,3.5,4,Pike Tandem,7,53495
365,Pike Pub & Brewery,1232564018,4.5,3.5,3.5,erikm25,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1231997205,3.5,4,4,aeminter,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1049369481,4,4,4.5,Fabric8r,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1231897088,3.5,3.5,4,colts9016,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1230243887,4,3,3.5,kflorence,Scotch Ale / Wee Heavy,4,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1230179687,4,3,3.5,Floydster,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1228074258,2.5,3,2.5,froghop,Scotch Ale / Wee Heavy,2.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1227654689,4,3,3.5,Vancer,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1226212637,4,3.5,3.5,djeucalyptus,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1226186634,3.5,3.5,4,champ103,Scotch Ale / Wee Heavy,2,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1225667862,3.5,3.5,4,HopsAreOverrated,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1309977243,3,3.5,4,mikeg67,Witbier,3.5,3,Pike Dry Wit,5,58027
365,Pike Pub & Brewery,1225419985,3.5,2.5,3.5,hollodonius,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1221353826,3,3.5,3,froghop,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1220578345,3.5,4,4,allengarvin,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1218324056,4,4,4,ralree,Scotch Ale / Wee Heavy,4,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1217725359,3.5,3.5,3.5,jwc215,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1217094525,4,4,4,lightindarkness,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1215469841,3.5,3,3,tpd975,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1215313518,4,3.5,3,timbro81,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1213650398,4,3.5,3.5,imacoug,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1208488223,3.5,4,4,cswhitehorse,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1207193627,4,4,3,Bookseeb,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1205735426,4,4,4,jasonjlewis,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1204854703,3.5,3,4,SurlyDuff,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1201673605,3,3.5,3,sleazo,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1198819781,3.5,3.5,3.5,barleywinefiend,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1198141393,3,3.5,3.5,JohnGalt1,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1194239024,4,4,3,SargeC,Scotch Ale / Wee Heavy,3.5,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1194198805,3.5,3,3.5,Pegasus,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1194041907,3.5,4,3.5,dnichols,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1192679548,4,4,3,tonistruth,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1189995144,3.5,3,3,HardTarget,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1188775320,3,3.5,3.5,beals,Scotch Ale / Wee Heavy,5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1186800149,3.5,3.5,3.5,IntriqKen,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1186387604,2,3,2,smttycty,Scotch Ale / Wee Heavy,2,2,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1184719072,2.5,3.5,4,roblowther,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1184209493,3,3,3,ccrida,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1182904866,4,3.5,4,Mandrake,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1182558963,4,3,3.5,AndIWantYou,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1182409201,3.5,3.5,3.5,woemad,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1176264771,4.5,4,3.5,xymyl,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1175147690,4,3,3,fab,Scotch Ale / Wee Heavy,2.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1175060087,3.5,3.5,3.5,rkuhnel,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1173576697,4.5,4.5,4,TiMX,Scotch Ale / Wee Heavy,4.5,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1173055001,3,2.5,3,akorsak,Scotch Ale / Wee Heavy,2.5,2.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1172781594,4.5,3,3.5,MAB,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1172279566,4,3,3.5,skillerified,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1168832759,3,3.5,3,elricorico,Scotch Ale / Wee Heavy,2,2.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1168748377,3,3.5,3,bm0095,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1164852665,4,3.5,3,msubulldog25,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1318714293,4,4,3,kingcrowing,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1162008138,4,3.5,4,FightingEntropy,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1161306139,4,3.5,4,xoqx,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1161299639,3.5,3.5,4,blackie,Scotch Ale / Wee Heavy,4,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1156848123,4,4,4,davidchollar,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1153222031,3.5,3,4,Gavage,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1149810610,4,3.5,3,BDTyre,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1146996570,3.5,3,3.5,TheBungyo,Scotch Ale / Wee Heavy,4.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1145427498,3.5,3.5,3.5,ElGordo,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1142798642,3.5,3.5,3.5,Wasatch,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1051192919,4,4,3.5,Gusler,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1138680756,4.5,3.5,3.5,ReebShorts,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1137729924,3,3,3.5,charlatan,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1136611324,3.5,3,3.5,RJLarse,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1131040221,2.5,3.5,3,1whiskey,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1130700880,3.5,3.5,3,kbub6f,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1124838921,4.5,3.5,4,rowew,Scotch Ale / Wee Heavy,4.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1123174832,2,4,3.5,Derek,Scotch Ale / Wee Heavy,3.5,2.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1121753015,2,2.5,3.5,BeerPanther,Scotch Ale / Wee Heavy,3,2.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1117247178,4,3,3.5,MrNuggets,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1315795312,4,3.5,3.5,joemcgrath27,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1114920732,4,3,4,misterscooter,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1111121302,4,4,4,bootylicious,Scotch Ale / Wee Heavy,4,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1108313707,3.5,3,3.5,BuckeyeNation,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1107367784,4,4,4,WesWes,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1106114640,2,2.5,3,ZAP,Scotch Ale / Wee Heavy,2,2,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1103730324,3,3,4,clvand0,Scotch Ale / Wee Heavy,3.5,2,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1103242772,3,3.5,4.5,kmpitz2,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1095998193,4,3,4.5,lastauss,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1092015183,3.5,4,3.5,RedDiamond,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1085984949,3.5,3,4,beertaster13,Scotch Ale / Wee Heavy,2.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1085970515,5,4.5,4,tavernjef,Scotch Ale / Wee Heavy,4.5,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1083972214,4,4,4,oberon,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1082432598,3.5,4.5,4,BeerAngel,Scotch Ale / Wee Heavy,2.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1080548629,4,3.5,3.5,SubPop77,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1079813046,4.5,3,3.5,HiroProtagonist,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1072232955,4,3.5,4,RoyalT,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1069268391,3.5,3.5,4,alexgash,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1063508962,3.5,3,4,beerguy101,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1056143769,3.5,4,4,Mitchster,Scotch Ale / Wee Heavy,4,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1053121554,4.5,3.5,4,freed,Scotch Ale / Wee Heavy,4,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1112807764,4,3.5,4,canucklehead,American IPA,3.5,4,Pike India Pale Ale,6.5,960
365,Pike Pub & Brewery,1048291906,4,3.5,3.5,Reidrover,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1047729974,3.5,3,3.5,Jason,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1046189898,4,4,3.5,fattyre,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1043946095,4,3.5,3,Bunnyhop,Scotch Ale / Wee Heavy,4,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1042745588,4.5,4.5,4,49degrees,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1036013817,4.5,4.5,4,cokes,Scotch Ale / Wee Heavy,5,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1027761521,4.5,4.5,4.5,jreitman,Scotch Ale / Wee Heavy,4.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1002299646,4,4,4,mattmaples,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,999005555,5,5,4,DrDocRudge,Scotch Ale / Wee Heavy,5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1320430526,4,4,3.5,RedBiddy,Scotch Ale / Wee Heavy,4.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1320004492,3.5,3.5,3.5,andrenaline,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1315263100,4,4,4,socon67,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1313857745,3.5,2.5,2.5,radioscooter,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1313454459,3.5,3.5,4,vonghost,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1311999255,3,3.5,3.5,jmdrpi,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1311195097,3.5,3.5,3.5,Beerandraiderfan,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1310602214,4,4,3.5,lackenhauser,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1309967767,3,2.5,4,mikeg67,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1309041807,4,3.5,4,OtherShoe2,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1307774163,3,3,4,FosterJM,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1306862872,3.5,3.5,3.5,Rifugium,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1306539376,4,4,4,emmasdad,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1297824731,2.5,3,3.5,3rdRowTailgater,Scotch Ale / Wee Heavy,3,2.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1305259914,3,4,3.5,TheManiacalOne,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1301950752,3.5,3.5,3.5,LittleOtts,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1300758713,2,2,2.5,KUpolo,Scotch Ale / Wee Heavy,4,2.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1300243833,3.5,3.5,3.5,Bouleboubier,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1299198009,5,4,4.5,GarthDanielson,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1299135929,3.5,3,3,HalfFull,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1299033499,3.5,2.5,3,SkeeterHawk,Scotch Ale / Wee Heavy,3.5,2.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1249353878,4,3.5,2.5,joshuadlight,Scotch Ale / Wee Heavy,4,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1297824697,2.5,2.5,3.5,theboozecruise,Scotch Ale / Wee Heavy,2.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1296835352,3.5,3.5,3.5,CuriousMonk,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1296613622,3.5,4.5,4,xodin,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1296416060,3.5,3,3.5,bens0n,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1295769435,2.5,3,2.5,njmoons,Scotch Ale / Wee Heavy,4,2,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1294608653,4.5,4,4,mmmbeer,Scotch Ale / Wee Heavy,4,5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1294529327,4,3.5,4,philbe311,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1293502668,4,4,3.5,AndyAvalanche,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1292633290,4,4,3.5,grittybrews,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1292390694,4.5,3,3,Rumplemintz,Scotch Ale / Wee Heavy,3,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1289436702,3,3,1.5,pburland23,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1288931991,3,3.5,3,Shaw,Scotch Ale / Wee Heavy,4,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1287451877,4.5,4,3.5,mynie,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1286082158,3,3.5,4,flagmantho,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1285711996,4,4,4,biboergosum,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1284507320,4,2.5,2.5,ProudGreen89,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1284436615,4,3.5,3.5,jdense,Scotch Ale / Wee Heavy,3,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1283718714,4,3,3.5,MetalHopHead6,Scotch Ale / Wee Heavy,2.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1282623029,4.5,4,4,Offa,Scotch Ale / Wee Heavy,4.5,4.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1282448895,4,3,3,cjgator3,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1282402390,2.5,2.5,2.5,Seanibus,Scotch Ale / Wee Heavy,2.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1282053043,4,3.5,3.5,dstc,Scotch Ale / Wee Heavy,4,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1281636896,4,3.5,4.5,u2carew,Scotch Ale / Wee Heavy,4,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1281475808,4,3.5,3,chickenflea,Scotch Ale / Wee Heavy,3,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1281149068,4,3.5,4,Cyberkedi,Scotch Ale / Wee Heavy,3.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1280620422,3.5,3.5,3.5,junjun,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1280287235,5,3.5,4,silver0rlead,Scotch Ale / Wee Heavy,4.5,4,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1280017267,4,3,3,beertunes,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1279744109,3.5,3.5,4,GrandeDrip,Scotch Ale / Wee Heavy,3.5,3,Pike Kilt Lifter Scotch Style Ale,6.5,962
365,Pike Pub & Brewery,1279506384,4.5,3.5,3.5,Bung,Scotch Ale / Wee Heavy,3.5,3.5,Pike Kilt Lifter Scotch Style Ale,6.5,962
